"Title";"Directors";"País";"Año";"Género";"Actores";"UserRating";"FArating";"NúmeroVotos"
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Zooey Deschanel";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Geoffrey Arend";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Chloë Grace Moretz";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Matthew Gray Gubler";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Clark Gregg";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Patricia Belcher";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Rachel Boston";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Minka Kelly";"6";"6.8";"61,068 "
"(500) Days of Summer ";"Marc Webb";"United States";"2009";"Romance";"Charles Walker";"6";"6.8";"61,068 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Glen Hansard";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Markéta Irglová";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Hugh Walsh";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Gerry Hendrick";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Alastair Foley";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Geoff Minogue";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Bill Hodnett";"5";"7.2";"25,858 "
"Once ";"John Carney";"Ireland";"2007";"Drama";"Danuse Ktrestova";"5";"7.2";"25,858 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Charlie Hunnam";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Sienna Miller";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Tom Holland";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Robert Pattinson";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Angus MacFadyen";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Bobby Smalldridge";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Edward Ashley";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Tom Mulheron";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Aleksandar Jovanovic";"7";"5.9";"11,510 "
"The Lost City of Z ";"James Gray";"United States";"2016";"Adventure";"Siennah Buck";"7";"5.9";"11,510 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Miles Teller";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"J.K. Simmons";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Melissa Benoist";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Paul Reiser";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Austin Stowell";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Jayson Blair";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Kavita Patil";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Kofi Siriboe";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Jesse Mitchell";"7";"7.8";"59,243 "
"Whiplash ";"Damien Chazelle";"United States";"2014";"Drama";"Michael D. Cohen";"7";"7.8";"59,243 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Liam Neeson";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Maggie Grace";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Famke Janssen";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Leland Orser";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Holly Valance";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Goran Kostic";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Katie Cassidy";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Olivier Rabourdin";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"Xander Berkeley";"6";"6.9";"42,583 "
"Taken ";"Pierre Morel";"France";"2008";"Action";"David Warshofsky";"6";"6.9";"42,583 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Jeff Bridges";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Hailee Steinfeld";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Matt Damon";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Josh Brolin";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Barry Pepper";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Paul Rae";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Ed Corbin";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Domhnall Gleeson";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Dakin Matthews";"8";"7.1";"53,831 "
"True Grit ";"Joel Coen";"United States";"2010";"Western";"Jarlath Conroy";"8";"7.1";"53,831 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Russell Crowe";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Jennifer Connelly";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Ed Harris";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Paul Bettany";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Adam Goldberg";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Judd Hirsch";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Christopher Plummer";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Josh Lucas";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Anthony Rapp";"8";"7.5";"117,149 "
"A Beautiful Mind ";"Ron Howard";"United States";"2001";"Drama";"Austin Pendleton";"8";"7.5";"117,149 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Keir Gilchrist";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Zach Galifianakis";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Emma Roberts";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Lauren Graham";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Aasif Mandvi";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Viola Davis";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Zöe Kravitz";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Jeremy Davies";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Jim Gaffigan";"7";"6.4";"9,663 "
"It's Kind of a Funny Story ";"Anna Boden";"United States";"2010";"Comedy";"Mary Birdsong";"7";"6.4";"9,663 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Domhnall Gleeson";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Rachel McAdams";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Bill Nighy";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Lydia Wilson";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Lindsay Duncan";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Richard Cordery";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Joshua McGuire";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Tom Hollander";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Margot Robbie";"8";"7.0";"35,706 "
"About Time ";"Richard Curtis";"United Kingdom";"2013";"Romance";"Vanessa Kirby";"8";"7.0";"35,706 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Michael Caine";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Morgan Freeman";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Alan Arkin";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Matt Dillon";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Joey King";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Ann-Margret";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Christopher Lloyd";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"John Ortiz";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Maria Dizzia";"6";"5.7";"4,654 "
"Going in Style ";"Zach Braff";"United States";"2017";"Comedy";"Josh Pais";"6";"5.7";"4,654 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Gerard Butler";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Jamie Foxx";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Colm Meaney";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Leslie Bibb";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Bruce McGill";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Josh Stewart";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Viola Davis";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Regina Hall";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Annie Corley";"6";"7.0";"47,160 "
"Law Abiding Citizen ";"F. Gary Gray";"United States";"2009";"Thriller";"Michael Kelly";"6";"7.0";"47,160 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Rickson Tevez";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Eduardo Luis";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Gabriel Weinstein";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Rooney Mara";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Martin Sheen";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Wagner Moura";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Selton Mello";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"André Ramiro";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Jesuíta Barbosa";"7";"6.4";"5,795 "
"Trash ";"Stephen Daldry";"United Kingdom";"2014";"Adventure";"Daniel Zettel";"7";"6.4";"5,795 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Britt Robertson";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"George Clooney";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Raffey Cassidy";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Hugh Laurie";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Thomas Robinson";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Tim McGraw";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Kathryn Hahn";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Keegan-Michael Key";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Pierce Gagnon";"6";"5.6";"18,072 "
"Tomorrowland ";"Brad Bird";"United States";"2015";"Sci-Fi";"Judy Greer";"6";"5.6";"18,072 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Rachel McAdams";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Channing Tatum";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Jessica Lange";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Sam Neill";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Jessica McNamee";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Wendy Crewson";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Tatiana Maslany";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Lucas Bryant";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Scott Speedman";"6";"5.6";"14,170 "
"The Vow ";"Michael Sucsy";"United States";"2012";"Romance";"Joey Klein";"6";"5.6";"14,170 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Denzel Washington";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Marton Csokas";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Chloë Grace Moretz";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"David Harbour";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Melissa Leo";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Bill Pullman";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Haley Bennett";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Dan Bilzerian";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Vladimir Kulich";"6";"6.2";"21,281 "
"The Equalizer ";"Antoine Fuqua";"United States";"2014";"Action";"Johnny Messner";"6";"6.2";"21,281 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Sandra Bullock";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Quinton Aaron";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Tim McGraw";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Jae Head";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Lily Collins";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Kathy Bates";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Kim Dickens";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Ray McKinnon";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Rhoda Griffis";"6";"6.5";"23,196 "
"The Blind Side ";"John Lee Hancock";"United States";"2009";"Drama";"Catherine Dyer";"6";"6.5";"23,196 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Kevin Bacon";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Fred Ward";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Finn Carter";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Michael Gross";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Reba McEntire";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Ariana Richards";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Victor Wong";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Charlotte Stewart";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Tony Genaro";"6";"5.4";"11,633 "
"Tremors ";"Ron Underwood";"United States";"1990";"Horror";"Robert Jayne";"6";"5.4";"11,633 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Michelle Williams";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Matthias Schoenaerts";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Kristin Scott Thomas";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Sam Riley";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Margot Robbie";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Ruth Wilson";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Alexandra Maria Lara";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Tom Schilling";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Eileen Atkins";"7";"6.3";"5,761 "
"Suite française ";"Saul Dibb";"United Kingdom";"2014";"Romance";"Lambert Wilson";"7";"6.3";"5,761 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Will Smith";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Alice Braga";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Salli Richardson-Whitfield";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Paradox Pollack";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Charlie Tahan";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Darrell Foster";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Emma Thompson";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Courtney Munch";"7";"6.5";"102,281 "
"I Am Legend ";"Francis Lawrence";"United States";"2007";"Sci-Fi";"Willow Smith";"7";"6.5";"102,281 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Mark Wahlberg";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Michael Peña";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Danny Glover";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Kate Mara";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Elias Koteas";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Rhona Mitra";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Tate Donovan";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Jonathan Walker";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Justin Louis";"6";"6.4";"27,951 "
"Shooter ";"Antoine Fuqua";"United States";"2007";"Action";"Rade Serbedzija";"6";"6.4";"27,951 "
"Searching ";"Aneesh Chaganty";"United States";"2018";"Thriller";"John Cho";"6";"6.7";"9,572 "
"Searching ";"Aneesh Chaganty";"United States";"2018";"Thriller";"Debra Messing";"6";"6.7";"9,572 "
"Searching ";"Aneesh Chaganty";"United States";"2018";"Thriller";"Joseph Lee";"6";"6.7";"9,572 "
"Searching ";"Aneesh Chaganty";"United States";"2018";"Thriller";"Michelle La";"6";"6.7";"9,572 "
"Searching ";"Aneesh Chaganty";"United States";"2018";"Thriller";"Sara Sohn";"6";"6.7";"9,572 "
"Dear John ";"Lasse Hallström";"United States";"2010";"Romance";"Amanda Seyfried";"6";"5.3";"11,574 "
"Dear John ";"Lasse Hallström";"United States";"2010";"Romance";"Channing Tatum";"6";"5.3";"11,574 "
